,Year,Country,Latitude,Longitude,Focal Depth (km),Mag,Average Income,p0p50_share,pop_total,badness_value
826,2016,NEW ZEALAND,-37.359,179.146,19.0,7.0,42444.8638,0.198,4056522.0,0.0
827,2016,NEW ZEALAND,-42.737,173.054,15.0,7.8,42444.8638,0.198,6688965.0,0.3913043478260869
828,2016,TANZANIA,-1.036,31.618,40.0,5.9,3658.4098,0.1314,81324528.0,0.6956521739130435
829,2016,RWANDA,-2.65,29.06,10.0,4.8,2870.0583,0.1184,17282817.0,0.17391304347826086
830,2016,NICARAGUA,12.442,-86.515,8.0,5.5,7310.7566,0.1034,11349533.0,0.34782608695652173
831,2016,NICARAGUA,11.91,-88.897,10.0,6.9,7310.7566,0.1034,60320812.0,0.0
832,2016,PAKISTAN,34.905,73.682,10.0,5.4,7303.4924,0.1701,43827384.0,0.2608695652173913
833,2016,NEPAL,27.802,86.532,10.0,5.4,4850.2021,0.1671,68720313.0,0.17391304347826086
834,2016,POLAND,51.613,16.157,5.0,4.2,23630.6722,0.1996,1152236.0,0.13043478260869565
835,2016,COSTA RICA,9.949,-83.807,1.0,5.3,19809.752,0.0798,5288710.0,0.17391304347826086
836,2016,SOLOMON ISLANDS,-10.681,161.327,40.0,7.8,3676.4896,0.0,15192791.0,0.34782608695652173
837,2016,SOLOMON ISLANDS,-10.749,161.132,20.0,6.9,3676.4896,0.0,1144333.0,0.0
838,2016,PAPUA NEW GUINEA,-4.505,153.522,95.0,7.9,5402.146,0.1292,16657059.0,0.0
839,2016,CHILE,-43.406,-73.941,38.0,7.6,24270.6746,0.0776,57765710.0,0.043478260869565216
840,2017,INDIA,24.015,92.018,32.0,5.7,7336.0532,0.1313,155782546.0,0.6521739130434783
841,2017,IRAN,28.2,53.107,10.0,5.0,14189.6688,0.1384,1816221.0,0.13043478260869565
842,2017,IRAN,35.776,60.436,13.0,6.1,14189.6688,0.1384,16603221.0,0.17391304347826086
843,2017,IRAN,39.816,48.57,63.0,5.1,14189.6688,0.1384,5957719.0,0.21739130434782608
844,2017,IRAN,37.769,57.206,8.0,5.6,14189.6688,0.1384,7402194.0,0.4782608695652174
845,2017,IRAN,34.911,45.959,19.0,7.3,14189.6688,0.1384,283053978.0,0.8260869565217391
846,2017,IRAN,30.746,57.307,9.0,6.1,14189.6688,0.1384,8073793.0,0.2608695652173913
847,2017,IRAN,35.649,50.962,10.0,4.9,14189.6688,0.1384,17735316.0,0.17391304347826086
848,2017,IRAN,35.716,51.256,10.0,4.0,14189.6688,0.1384,13032960.0,0.13043478260869565
849,2017,MADAGASCAR,-20.16,46.647,7.0,5.5,2314.5372,0.1248,12393174.0,0.17391304347826086
850,2017,ITALY,42.601,13.227,7.0,5.7,32562.0566,0.1653,23334670.0,0.2608695652173913
851,2017,ITALY,40.783,13.939,3.0,4.2,32562.0566,0.1653,3973011.0,0.34782608695652173
852,2017,PAPUA NEW GUINEA,-6.246,155.172,135.0,7.9,5363.7568,0.1288,19499963.0,0.21739130434782608
853,2017,TURKEY,39.599,26.065,10.0,5.3,29168.5351,0.1381,7229436.0,0.21739130434782608
854,2017,TURKEY,38.764,27.778,3.0,4.9,29168.5351,0.1381,7366809.0,0.13043478260869565
855,2017,TURKEY,36.929,27.414,7.0,6.6,29168.5351,0.1381,103139848.0,0.34782608695652173
856,2017,COLOMBIA,3.449,-74.672,38.0,5.5,14907.3111,0.0841,27573524.0,0.21739130434782608
857,2017,PAKISTAN,25.191,63.264,29.0,6.3,7576.2946,0.1715,27055379.0,0.13043478260869565
858,2017,PHILIPPINES,9.907,125.452,15.0,6.5,10039.0228,0.1395,91493663.0,0.6521739130434783
859,2017,PHILIPPINES,9.831,125.496,11.0,5.7,10039.0228,0.1395,28285661.0,0.17391304347826086
860,2017,PHILIPPINES,13.77,120.935,14.0,5.9,10039.0228,0.1395,56157505.0,0.43478260869565216
861,2017,PHILIPPINES,5.504,125.066,26.0,6.9,10039.0228,0.1395,65496734.0,0.17391304347826086
862,2017,PHILIPPINES,11.127,124.629,9.0,6.5,10039.0228,0.1395,98914508.0,0.6086956521739131
863,2017,PHILIPPINES,10.954,124.707,17.0,5.0,10039.0228,0.1395,9630788.0,0.2608695652173913
864,2017,PHILIPPINES,7.562,124.743,8.0,5.7,10039.0228,0.1395,26450807.0,0.3913043478260869
865,2017,ZAMBIA,-8.44,30.031,30.0,5.9,5542.0434,0.0695,11474777.0,0.13043478260869565
866,2017,INDONESIA,-8.492,115.323,112.0,5.6,11863.6838,0.1535,19931145.0,0.17391304347826086
867,2017,INDONESIA,-1.292,120.431,12.0,6.6,11863.6838,0.1535,32196672.0,0.30434782608695654
868,2017,INDONESIA,-3.745,127.752,6.0,6.1,11863.6838,0.1535,2379907.0,0.13043478260869565
869,2017,INDONESIA,2.465,128.148,8.0,5.8,11863.6838,0.1535,1267577.0,0.2608695652173913
870,2017,INDONESIA,-7.492,108.174,90.0,6.5,11863.6838,0.1535,168661944.0,0.34782608695652173
871,2017,CHINA,25.938,99.841,28.0,5.0,15777.041,0.1386,6607660.0,0.30434782608695654
872,2017,CHINA,37.643,75.31,8.0,5.4,15777.041,0.1386,3371825.0,0.43478260869565216
873,2017,CHINA,33.193,103.855,9.0,6.5,15777.041,0.1386,190777706.0,0.6086956521739131
874,2017,CHINA,44.302,82.832,20.0,6.3,15777.041,0.1386,13935533.0,0.43478260869565216
875,2017,CHINA,29.833,94.984,8.0,6.4,15777.041,0.1386,76553675.0,0.34782608695652173
876,2017,CHINA,29.349,108.058,10.0,5.1,15777.041,0.1386,15380888.0,0.21739130434782608
877,2017,EL SALVADOR,13.766,-89.155,10.0,4.8,10043.26,0.0946,7955697.0,0.21739130434782608
878,2017,CHILE,-33.038,-72.062,28.0,6.9,23711.4954,0.0791,27105766.0,0.0
879,2017,CHILE,-33.212,-70.626,92.0,5.4,23711.4954,0.0791,12710099.0,0.043478260869565216
880,2017,KYRGYZSTAN,39.494,71.444,11.0,6.0,5887.0179,0.1832,32166990.0,0.2608695652173913
881,2017,TANZANIA,-3.043,32.888,10.0,4.4,3696.1321,0.1295,4332549.0,0.08695652173913043
882,2017,GREECE,38.93,26.365,12.0,6.3,24498.6623,0.1991,55552624.0,0.34782608695652173
883,2017,GUATEMALA,14.909,-92.009,93.0,6.9,10616.3231,0.1028,112142987.0,0.3913043478260869
884,2017,GUATEMALA,13.717,-90.972,38.0,6.8,10616.3231,0.1028,75684481.0,0.21739130434782608
885,2017,NEPAL,27.64,85.17,0.0,3.2,5113.632,0.167,5001388.0,0.08695652173913043
886,2017,MOZAMBIQUE,-19.45,34.488,27.0,5.6,2029.9355,0.083,6983627.0,0.17391304347826086
887,2017,PERU,-16.416,-73.636,44.0,6.4,13534.8381,0.0769,21572015.0,0.08695652173913043
888,2017,PERU,-16.299,-73.474,41.0,5.6,13534.8381,0.0769,2545508.0,0.08695652173913043
889,2017,PERU,-10.721,-74.566,32.0,5.8,13534.8381,0.0769,16837906.0,0.13043478260869565
890,2017,MEXICO,15.022,-93.899,47.0,8.2,19960.7428,0.0609,695471430.0,0.7391304347826086
891,2017,MEXICO,18.55,-98.489,48.0,7.1,19960.7428,0.0609,141690700.0,0.7826086956521738
892,2017,MEXICO,16.626,-95.078,10.0,6.1,19960.7428,0.0609,33386609.0,0.17391304347826086
893,2017,COSTA RICA,9.515,-84.487,19.0,6.5,20074.2201,0.0812,30131915.0,0.043478260869565216
894,2018,IRAN,34.585,45.77,10.0,5.0,13222.8905,0.133,4366427.0,0.21739130434782608
895,2018,IRAN,33.713,45.724,10.0,5.5,13222.8905,0.133,28325966.0,0.17391304347826086
896,2018,IRAN,34.403,45.748,10.0,5.0,13222.8905,0.133,3786673.0,0.08695652173913043
897,2018,IRAN,30.705,51.49,8.0,5.3,13222.8905,0.133,6527070.0,0.2608695652173913
898,2018,IRAN,34.591,46.166,12.0,5.8,13222.8905,0.133,37313467.0,0.34782608695652173
899,2018,IRAN,34.611,46.242,10.0,6.0,13222.8905,0.133,45668700.0,0.4782608695652174
900,2018,IRAN,28.326,59.32,10.0,5.6,13222.8905,0.133,3776663.0,0.17391304347826086
901,2018,IRAN,34.361,45.744,18.0,6.3,13222.8905,0.133,75301254.0,0.2608695652173913
902,2018,HONDURAS,17.483,-83.52,19.0,7.5,6849.9947,0.1025,285856045.0,0.08695652173913043
903,2018,PERU,-15.768,-74.709,38.0,7.1,13781.0738,0.0833,42063357.0,0.6086956521739131
904,2018,INDONESIA,-7.092,105.963,48.0,5.9,12247.8081,0.1245,85538866.0,0.34782608695652173
905,2018,INDONESIA,-7.248,109.654,10.0,4.5,12247.8081,0.1245,21172698.0,0.30434782608695654
906,2018,INDONESIA,-7.001,113.888,10.0,4.6,12247.8081,0.1245,5107473.0,0.21739130434782608
907,2018,INDONESIA,-0.969,100.769,10.0,5.2,12247.8081,0.1245,9700112.0,0.34782608695652173
908,2018,INDONESIA,-8.24,116.508,14.0,6.4,12247.8081,0.1245,65744368.0,0.6086956521739131
909,2018,INDONESIA,-8.258,116.438,34.0,6.9,12247.8081,0.1245,122137191.0,0.7826086956521738
910,2018,INDONESIA,-8.307,116.23,15.0,5.9,12247.8081,0.1245,18886946.0,0.30434782608695654
911,2018,INDONESIA,-8.337,116.599,16.0,6.3,12247.8081,0.1245,53932090.0,0.34782608695652173
912,2018,INDONESIA,-8.319,116.627,21.0,6.9,12247.8081,0.1245,119210751.0,0.34782608695652173
913,2018,INDONESIA,-0.401,119.771,5.0,6.1,12247.8081,0.1245,14279282.0,0.21739130434782608
914,2018,INDONESIA,-0.256,119.846,20.0,7.5,12247.8081,0.1245,393722471.0,1.0
915,2018,INDONESIA,-7.453,114.455,9.0,6.0,12247.8081,0.1245,49069288.0,0.2608695652173913
916,2018,INDONESIA,-2.907,119.392,14.0,5.5,12247.8081,0.1245,8159894.0,0.30434782608695654
917,2018,ECUADOR,-1.744,-77.672,21.0,5.2,12579.8481,0.1298,5388591.0,0.08695652173913043
918,2018,TAIWAN,24.134,121.659,17.0,6.4,44828.9247,0.1179,114863756.0,0.34782608695652173
919,2018,MEXICO,16.386,-97.979,22.0,7.2,19837.5606,0.0606,156139553.0,0.30434782608695654
920,2018,PAPUA NEW GUINEA,-6.07,142.754,25.0,7.5,5140.1874,0.1289,19843083.0,0.7826086956521738
921,2018,PAPUA NEW GUINEA,-6.17,142.468,16.0,6.1,5140.1874,0.1289,7984202.0,0.043478260869565216
922,2018,PAPUA NEW GUINEA,-6.331,142.599,10.0,6.0,5140.1874,0.1289,6079159.0,0.043478260869565216
923,2018,PAPUA NEW GUINEA,-6.304,142.612,20.0,6.7,5140.1874,0.1289,12794146.0,0.08695652173913043
924,2018,PAPUA NEW GUINEA,-5.838,142.531,18.0,6.3,5140.1874,0.1289,10223589.0,0.17391304347826086
925,2018,VENEZUELA,8.346,-71.719,10.0,4.9,18778.1162,0.1025,4113563.0,0.13043478260869565
926,2018,VENEZUELA,10.773,-62.902,147.0,7.3,18778.1162,0.1025,113931923.0,0.2608695652173913
927,2018,JAPAN,35.259,132.553,10.0,5.7,32550.3797,0.1682,22523333.0,0.30434782608695654
928,2018,JAPAN,31.444,140.193,10.0,5.4,32550.3797,0.1682,9065.0,0.0
929,2018,JAPAN,34.825,135.639,10.0,5.5,32550.3797,0.1682,40626135.0,0.5217391304347826
930,2018,JAPAN,42.686,141.929,35.0,6.6,32550.3797,0.1682,24116995.0,0.6521739130434783
931,2018,ITALY,43.066,13.052,10.0,4.7,33073.0708,0.1636,3617222.0,0.08695652173913043
932,2018,ITALY,37.63,15.1,1.0,5.0,33073.0708,0.1636,3590944.0,0.30434782608695654
933,2018,TURKEY,37.596,38.514,10.0,5.2,27972.9687,0.1368,12400648.0,0.13043478260869565
934,2018,SOUTH AFRICA,-26.4,27.5,0.0,2.1,15272.3,0.0583,146271.0,0.08695652173913043
935,2018,SOUTH AFRICA,-26.4,27.5,0.0,2.1,15272.3,0.058,146271.0,0.08695652173913043
936,2018,SOUTH AFRICA,-26.4,27.5,0.0,2.1,15801.9937,0.0583,146271.0,0.08695652173913043
937,2018,SOUTH AFRICA,-26.4,27.5,0.0,2.1,15801.9937,0.058,146271.0,0.08695652173913043
938,2018,POLAND,50.124,18.683,1.0,4.1,26378.4432,0.1982,4272238.0,0.13043478260869565
939,2018,EL SALVADOR,13.104,-88.062,10.0,5.4,10123.0169,0.0958,16464100.0,0.30434782608695654
940,2018,AFGHANISTAN,36.994,71.382,116.0,6.2,3528.0843,0.1779,108833464.0,0.17391304347826086
941,2018,AFGHANISTAN,35.808,68.687,22.0,4.9,3528.0843,0.1779,3912641.0,0.17391304347826086
942,2018,COMOROS,-12.776,45.581,17.0,5.9,4794.6165,0.1139,2253773.0,0.13043478260869565
943,2018,CHINA,45.236,124.642,10.0,5.3,16598.3168,0.1393,20223691.0,0.30434782608695654
944,2018,CHINA,24.298,102.91,10.0,5.0,16598.3168,0.1393,14404761.0,0.3913043478260869
945,2018,CHINA,23.332,101.578,8.0,5.7,16598.3168,0.1393,33403274.0,0.34782608695652173
946,2018,CHINA,28.295,105.013,18.0,5.3,16598.3168,0.1393,50816530.0,0.3913043478260869
947,2018,AZERBAIJAN,41.526,46.786,22.0,5.3,14379.4942,0.2033,8525583.0,0.21739130434782608
948,2018,COLOMBIA,1.067,-77.272,12.0,4.9,14751.823,0.082,3443128.0,0.34782608695652173
949,2018,INDIA,26.371,90.161,10.0,5.3,7638.4038,0.1313,65898047.0,0.043478260869565216
950,2018,HAITI,20.034,-73.013,24.0,5.9,4532.2911,0.1025,20677039.0,0.6521739130434783
951,2018,GREECE,37.52,20.557,14.0,6.8,24924.288,0.208,81473222.0,0.2608695652173913
952,2019,CHINA,28.19,104.918,10.0,4.8,17410.1221,0.1398,14126182.0,0.34782608695652173
953,2019,CHINA,29.47,104.609,10.0,4.9,17410.1221,0.1398,24544640.0,0.3913043478260869
954,2019,CHINA,45.205,124.611,17.0,4.8,17410.1221,0.1398,5036044.0,0.17391304347826086
955,2019,CHINA,28.405,104.957,10.0,5.8,17410.1221,0.1398,112259543.0,0.5217391304347826
956,2019,CHINA,29.573,105.064,10.0,5.1,17410.1221,0.1398,46842908.0,0.5217391304347826
957,2019,CHINA,22.96,106.711,10.0,5.0,17410.1221,0.1398,6717873.0,0.17391304347826086
958,2019,CHINA,29.639,104.946,10.0,5.2,17410.1221,0.1398,59791167.0,0.2608695652173913
959,2019,IRAN,34.125,45.679,14.0,5.6,12686.139,0.133,31969891.0,0.17391304347826086
960,2019,IRAN,31.775,49.542,10.0,5.7,12686.139,0.133,22606596.0,0.2608695652173913
961,2019,IRAN,37.808,47.558,10.0,0.0,12686.139,0.133,89035680.0,0.34782608695652173
962,2019,POLAND,51.547,16.111,1.0,3.7,27640.6217,0.2031,433076.0,0.17391304347826086
963,2019,POLAND,50.11,18.456,5.0,3.9,27640.6217,0.2031,2245679.0,0.08695652173913043
964,2019,POLAND,50.287,18.997,0.0,3.1,27640.6217,0.2031,1457928.0,0.08695652173913043
965,2019,CHILE,-30.04,-71.382,63.0,6.7,23697.6077,0.0716,23506938.0,0.30434782608695654
966,2019,CHILE,-30.056,-72.082,11.0,6.4,23697.6077,0.0716,16175918.0,0.0
967,2019,CHILE,-40.815,-72.002,129.0,6.1,23697.6077,0.0716,3781940.0,0.043478260869565216
968,2019,CHILE,-35.473,-73.162,11.0,6.8,23697.6077,0.0716,23319437.0,0.043478260869565216
969,2019,COLOMBIA,3.035,-75.738,10.0,5.6,14633.2007,0.0775,30526951.0,0.17391304347826086
970,2019,INDIA,19.9,72.8,5.0,3.6,7823.4263,0.1313,1772787.0,0.08695652173913043
971,2019,INDIA,20.0,72.9,10.0,3.8,7823.4263,0.1313,2773088.0,0.17391304347826086
972,2019,MEXICO,14.68,-92.453,66.0,6.7,19362.0884,0.0604,103124786.0,0.2608695652173913
973,2019,AZERBAIJAN,40.896,48.607,10.0,5.0,14640.6179,0.2033,3544968.0,0.30434782608695654
974,2019,ECUADOR,-2.186,-77.051,145.0,7.5,11961.9581,0.1268,174504089.0,0.2608695652173913
975,2019,INDONESIA,-1.323,101.578,10.0,5.4,12577.1142,0.1245,13529464.0,0.2608695652173913
976,2019,INDONESIA,-8.418,116.521,10.0,5.6,12577.1142,0.1245,11500093.0,0.5652173913043478
977,2019,INDONESIA,-1.852,122.553,18.0,6.8,12577.1142,0.1245,47189904.0,0.043478260869565216
978,2019,INDONESIA,-0.529,128.093,10.0,7.3,12577.1142,0.1245,105038660.0,0.6086956521739131
979,2019,INDONESIA,-7.282,104.791,49.0,6.9,12577.1142,0.1245,179049674.0,0.34782608695652173
980,2019,INDONESIA,-3.45,128.347,18.0,6.5,12577.1142,0.1245,12246388.0,0.5217391304347826
981,2019,INDONESIA,-3.65,128.216,54.0,5.0,12577.1142,0.1245,1148112.0,0.21739130434782608
982,2019,INDONESIA,-3.61,128.299,50.0,5.0,12577.1142,0.1245,1140586.0,0.17391304347826086
983,2019,INDONESIA,1.6,126.416,33.0,7.1,12577.1142,0.1245,79545924.0,0.17391304347826086
984,2019,PERU,-14.713,-70.155,267.0,7.0,13666.9117,0.0954,42752161.0,0.21739130434782608
985,2019,PERU,-5.796,-75.298,110.0,8.0,13666.9117,0.0954,257434811.0,0.43478260869565216
986,2019,TANZANIA,-7.914,32.109,22.0,5.5,3793.9194,0.1295,6917351.0,0.17391304347826086
987,2019,TAIWAN,23.989,121.693,20.0,6.1,45803.5011,0.1179,55633474.0,0.13043478260869565
988,2019,TAIWAN,24.475,121.947,10.0,5.9,45803.5011,0.1179,35828877.0,0.043478260869565216
989,2019,PHILIPPINES,14.924,120.497,20.0,6.1,11134.9658,0.1435,62325906.0,0.7391304347826086
990,2019,PHILIPPINES,6.802,125.169,24.0,5.6,11134.9658,0.1435,22090727.0,0.2608695652173913
991,2019,PHILIPPINES,9.334,126.04,14.0,5.8,11134.9658,0.1435,30782865.0,0.3913043478260869
992,2019,PHILIPPINES,20.807,121.986,10.0,6.0,11134.9658,0.1435,10020223.0,0.30434782608695654
993,2019,PHILIPPINES,6.712,125.005,14.0,6.4,11134.9658,0.1435,47075039.0,0.6086956521739131
994,2019,PHILIPPINES,6.802,125.04,15.0,6.6,11134.9658,0.1435,56630391.0,0.6956521739130435
995,2019,PHILIPPINES,6.91,125.156,10.0,6.5,11134.9658,0.1435,51541168.0,0.4782608695652174
996,2019,PHILIPPINES,7.625,124.912,0.0,5.9,11134.9658,0.1435,34397747.0,0.34782608695652173
997,2019,PHILIPPINES,6.708,125.188,22.0,6.8,11134.9658,0.1435,69526524.0,0.7391304347826086
998,2019,PAPUA NEW GUINEA,-6.977,146.44,127.0,7.2,5213.8661,0.1291,15531268.0,0.21739130434782608
999,2019,PAPUA NEW GUINEA,-4.051,152.597,10.0,7.6,5213.8661,0.1291,16827080.0,0.17391304347826086
1000,2019,EL SALVADOR,13.199,-89.306,58.0,6.6,10219.5808,0.0975,57879361.0,0.17391304347826086
1001,2019,ALBANIA,40.501,20.722,10.0,5.2,12460.1298,0.1843,5478691.0,0.21739130434782608
1002,2019,ALBANIA,41.381,19.454,10.0,5.6,12460.1298,0.1843,11326050.0,0.4782608695652174
1003,2019,ALBANIA,41.521,19.559,20.0,6.4,12460.1298,0.1843,58126786.0,0.7826086956521738
1004,2019,JAPAN,38.646,139.472,12.0,6.4,32296.2739,0.1682,103872818.0,0.2608695652173913
1005,2019,GREECE,38.115,23.505,10.0,5.3,25245.2214,0.2106,5801647.0,0.17391304347826086
1006,2019,TURKEY,37.948,29.697,10.0,5.8,27368.3575,0.1437,20178680.0,0.2608695652173913
1007,2019,TURKEY,40.89,28.173,10.0,5.7,27368.3575,0.1437,34430006.0,0.30434782608695654
1008,2019,PAKISTAN,33.106,73.766,10.0,5.6,7765.6662,0.173,141143516.0,0.6521739130434783
1009,2019,FRANCE,44.612,4.638,10.0,4.8,40346.7958,0.2054,4565081.0,0.34782608695652173
1010,2020,PUERTO RICO,17.916,-66.813,10.0,6.4,19619.3109,0.0,18213522.0,0.5652173913043478
1011,2020,CHINA,39.831,77.106,6.0,6.0,17637.7182,0.1377,10311545.0,0.3913043478260869
1012,2020,CHINA,33.124,98.916,10.0,5.3,17637.7182,0.1377,715053.0,0.2608695652173913
1013,2020,CHINA,27.296,103.281,10.0,5.2,17637.7182,0.1377,18606614.0,0.2608695652173913
1014,2020,TURKEY,38.39,39.081,12.0,6.7,27400.2831,0.1372,155565780.0,0.6521739130434783
1015,2020,TURKEY,38.482,44.367,10.0,6.0,27400.2831,0.1372,34259334.0,0.4782608695652174
1016,2020,TURKEY,39.421,40.697,10.0,5.9,27400.2831,0.1372,20405476.0,0.21739130434782608
1017,2020,TURKEY,38.558,44.023,10.0,5.4,27400.2831,0.1372,12973067.0,0.21739130434782608
1018,2020,CUBA,19.44,-78.755,10.0,7.7,18663.1642,0.1238,327431067.0,0.2608695652173913
1019,2020,INDONESIA,-6.808,106.676,23.0,5.0,12094.6698,0.1245,64223104.0,0.30434782608695654
1020,2020,INDONESIA,-8.058,114.242,0.0,0.0,12094.6698,0.1245,87791290.0,0.043478260869565216
1021,2020,INDONESIA,2.923,128.248,107.0,6.4,12094.6698,0.1245,23155137.0,0.2608695652173913
1022,2020,GREECE,34.205,25.712,17.0,6.6,22739.4621,0.2124,104817023.0,0.0
1023,2020,GREECE,37.918,26.79,21.0,7.0,22739.4621,0.2124,206244089.0,0.7391304347826086
1024,2020,IRAN,35.725,52.044,10.0,4.6,12935.6143,0.133,12733188.0,0.08695652173913043
1025,2020,PERU,-9.634,-78.591,57.0,4.5,11865.0324,0.0572,613960.0,0.043478260869565216
1026,2020,MEXICO,16.029,-95.901,26.0,7.4,17509.5857,0.0602,209132113.0,0.43478260869565216
1027,2020,PAPUA NEW GUINEA,-7.843,147.766,80.0,7.0,4920.7312,0.1291,11377058.0,0.17391304347826086
1028,2020,PHILIPPINES,12.021,124.123,10.0,6.6,9596.5646,0.1435,109825181.0,0.43478260869565216
1029,2020,CHILE,-39.343,-74.99,10.0,6.7,21437.3544,0.0678,20698548.0,0.0
